seed,sim_gens,min_K,max_K,period,init_K,init_dec,init_corin,init_ednrb,init_opt,final_opt,fitness_width,lambda,replicate
8170755285549,80,500,5000,9,2750,F,0,0,0.13,0.876,0.7805,4,18
7758402502827,80,500,5000,9,2750,F,0,0,0.13,0.876,0.7805,4,19
4211364841882,80,500,5000,9,2750,F,0,0,0.13,0.876,0.7805,4,2
1948785798975,80,500,5000,9,2750,F,0,0,0.13,0.876,0.7805,4,20
4825116124160,80,500,5000,9,2750,F,0,0,0.13,0.876,0.7805,4,21
4263615052367,80,500,5000,9,2750,F,0,0,0.13,0.876,0.7805,4,22
8230535590668,80,500,5000,9,2750,F,0,0,0.13,0.876,0.7805,4,23
4760725653741,80,500,5000,9,2750,F,0,0,0.13,0.876,0.7805,4,24
4867424338360,80,500,5000,9,2750,F,0,0,0.13,0.876,0.7805,4,25
7777622651671,80,500,5000,9,2750,F,0,0,0.13,0.876,0.7805,4,26
4814922927441,80,500,5000,9,2750,F,0,0,0.13,0.876,0.7805,4,27
3798682853222,80,500,5000,9,2750,F,0,0,0.13,0.876,0.7805,4,28
3718792394919,80,500,5000,9,2750,F,0,0,0.13,0.876,0.7805,4,29
4154034622839,80,500,5000,9,2750,F,0,0,0.13,0.876,0.7805,4,3
4236014937441,80,500,5000,9,2750,F,0,0,0.13,0.876,0.7805,4,30
3665742092366,80,500,5000,9,2750,F,0,0,0.13,0.876,0.7805,4,4
4909354830081,80,500,5000,9,2750,F,0,0,0.13,0.876,0.7805,4,5
4342305353471,80,500,5000,9,2750,F,0,0,0.13,0.876,0.7805,4,6
4243104967020,80,500,5000,9,2750,F,0,0,0.13,0.876,0.7805,4,7
4008994061696,80,500,5000,9,2750,F,0,0,0.13,0.876,0.7805,4,8
3644621978955,80,500,5000,9,2750,F,0,0,0.13,0.876,0.7805,4,9
7837533268277,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,1
4287345138848,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,10
3957103813091,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,11
4404615609120,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,12
3997274010600,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,13
4147204591148,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,14
7791482789923,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,15
3729722464366,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,16
4409685633776,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,17
8020194537656,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,18
4792865893361,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,19
3935173701404,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,2
3758952615779,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,20
7801662888010,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,21
4002294036584,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,22
3696122259944,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,23
7715432099171,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,24
4269695070000,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,25
4784305812650,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,26
2002506088041,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,27
4815126039561,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,28
4784885817731,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,29
7894223828439,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,3
7942204124620,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,30
4523845656279,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,4
7884953758197,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,5
4147164591105,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,6
3994714000911,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,7
4929185028078,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,8
4407825624502,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,15,9
4555255898808,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,1
3956743811017,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,10
8141315136377,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,11
7799362867140,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,12
4957725378744,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,13
4218634869766,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,14
4523815655097,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,15
2036196267833,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,16
7803762906706,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,17
8097304921535,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,18
7833073202430,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,19
8148025170947,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,2
4830096159937,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,20
8233885602898,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,21
4344285362502,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,22
1971065917778,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,23
4577366077007,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,24
3970383880626,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,25
3895703477297,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,26
7700041988286,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,27
7707792045861,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,28
3872633320543,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,29
4938925149292,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,3
1912865268221,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,30
3787222788643,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,4
4296615178132,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,5
4217174863995,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,6
4366145452525,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,7
4876184428268,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,8
4815542945278,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.5446,4,9
4901414729978,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,1
3723722424213,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,10
4863766364559,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,11
8032094594137,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,12
1972025922460,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,13
4405175610682,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,14
8097104920345,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,15
4271795078155,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,16
4892004616715,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,17
4760945654273,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,18
4864754316668,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,19
4586046147675,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,2
2075536864875,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,20
4220454877631,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,21
4560225937554,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,22
4348815382442,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,23
4324325288191,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,24
7749722431482,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,25
4054864224554,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,26
4015214084093,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,27
4031524145818,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,28
4092734373717,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,29
4611406352067,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,3
1993906036916,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,30
4131284529435,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,4
2024756206307,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,5
4405875614472,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,6
1989126015959,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,7
4816182994131,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,8
4149884606807,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,15,9
7984374349924,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,1
4863866364639,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,10
4802532420271,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,11
1899554874000,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,12
4798172267310,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,13
4813032872744,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,14
4131294529437,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,15
3965473856691,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,16
4222904888403,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,17
7790292780791,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,18
8049984679068,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,19
3766172664482,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,2
3939713730832,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,20
4143754579920,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,21
3692942243712,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,22
3998864019705,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,23
7951174165787,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,24
2038326277303,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,25
4209534834842,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,26
8179775327473,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,27
8166855265210,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,28
4158784644302,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,29
3719782402016,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,3
7712192077503,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,30
4231484919539,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,4
3774072712708,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,5
3802562877088,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,6
7722942182832,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,7
4384705536968,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,8
4225914898295,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.6562,4,9
4391785561833,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,1
7911283951322,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,10
4964055417578,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,11
7865403602341,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,12
4274335087222,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,13
8072764791121,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,14
2586565812056,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,15
1981355969520,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,16
3908403556583,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,17
4209904836230,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,18
3830403051300,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,19
4951245287716,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,2
1998226061571,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,20
4537065754027,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,21
4277505098774,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,22
4854826319352,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,23
4585286142009,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,24
4005084046970,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,25
3785252779280,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,26
4807112590270,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,27
3779122741538,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,28
3845193133543,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,29
8196885411217,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,3
8151075182969,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,30
7853473470427,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,4
4950345280089,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,5
4904504794240,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,6
4935385121189,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,7
4086704353469,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,8
3902863523016,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,15,9
3819142980325,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,1
4964115418665,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,10
3985063952795,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,11
4773705740038,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,12
3977523913932,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,13
4068344283947,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,14
7852963467863,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,15
7735282301522,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,16
4769525718084,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,17
4056384230793,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,18
4391945562624,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,19
4039064172031,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,2
3671602126174,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,20
7863383578538,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,21
3973773894587,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,22
7757502494692,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,23
3766142663958,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,24
4354445399275,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,25
4523205651268,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,26
2615776255533,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,27
2865276185225,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,28
4973875534043,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,29
7909373940188,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,3
7886453771495,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,30
2585835806370,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,4
4851334130990,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,5
4069394287382,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,6
7886943778142,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,7
4175784707677,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,8
4533475736092,80,500,5000,9,2750,F,0,0.01,0.13,0.876,0.7805,4,9
8148705172312,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,1
3909513562320,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,10
2580605720056,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,11
3991113984549,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,12
2576235678029,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,13
4813816023006,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,14
4961575408269,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,15
4214004850539,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,16
7909693941989,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,17
1977155951001,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,18
4836373761956,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,19
4555925902549,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,2
4177664712931,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,20
4367125456876,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,21
2578425694358,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,22
4237004943472,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,23
8114635007751,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,24
7852513458555,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,25
3970293879173,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,26
4126764514296,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,27
8009274479783,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,28
3930543678190,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,29
1934915718329,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,3
4394195572487,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,30
4006564051794,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,4
1966335891000,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,5
4813266019695,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,6
4404085608722,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,7
3668952111864,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,8
7906333917774,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,15,9
7879193715562,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,1
4769555718536,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,10
3909223560617,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,11
4966485440987,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,12
3796032836243,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,13
3686382209973,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,14
4006464051534,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,15
7959864215618,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,16
8197945413486,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,17
3702892307221,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,18
4297235179586,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,19
3867153281740,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,2
4089954363473,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,20
7912953957522,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,21
7793582805270,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,22
4136564551940,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,23
4106174432663,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,24
4414135804973,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,25
4931935068199,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,26
4248294993959,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,27
4261665043680,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,28
4315685251442,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,29
7860893547916,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,3
3832583063635,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,30
4355845404763,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,4
7832283194294,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,5
3683992198442,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,6
3801232865559,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,7
4574596052130,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,8
4360125422820,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.5446,4,9
3764722657919,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,1
4189214753527,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,10
4060224249479,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,11
4571586025900,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,12
8024294557364,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,13
3989353974835,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,14
3705572319100,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,15
3899723502770,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,16
4567725995569,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,17
7928494058430,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,18
2023366197873,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,19
4084004342482,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,2
3861473234976,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,20
3689702227850,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,21
4888354570816,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,22
3797822849590,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,23
3819642983482,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,24
4213314849351,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,25
2617656279487,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,26
8212675516822,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,27
8228685581548,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,28
2031386238756,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,29
7965674252395,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,3
4114854465518,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,30
4804425956871,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,4
4078624321466,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,5
3992383990169,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,6
8032454595361,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,7
4329855306505,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,8
2598895985653,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,15,9
2013366144148,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,1
4059524246301,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,10
8065964752066,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,11
3684532200534,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,12
8101724948240,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,13
4965305438976,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,14
4563065959629,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,15
4782955802342,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,16
7720602160625,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,17
4356965409311,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,18
3772932708033,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,19
4181264725102,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,2
1970005910704,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,20
2863336007775,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,21
8098684934592,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,22
1927815681593,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,23
4390945560000,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,24
4058574241027,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,25
3724912432132,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,26
3847583147757,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,27
3825243021879,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,28
3755172593908,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,29
4190744755855,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,3
4930055050887,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,30
3705352318112,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,4
4169034681866,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,5
4966545441100,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,6
1899734875379,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,7
7950174160237,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,8
4794992179987,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.6562,4,9
4038074169603,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.7805,15,1
4983125630611,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.7805,15,10
3806962899117,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.7805,15,11
4283705123719,80,500,5000,9,2750,F,0,0.05,0.13,0.876,0.7805,15,12
