iteration,K,pop_size,desired_h2,p_corin,p_ednrb,Va,Ve,Vp,obs_h2
1,2750,2750,0.64,0.703273,0.576182,6.43406,3.61916,10.3139,0.623826
1,2750,2750,0.64,0.703273,0.576182,6.01173,3.3816,9.3412,0.643571
1,2750,2750,0.64,0.703273,0.576182,6.41618,3.6091,10.2527,0.625806
1,2750,2750,0.64,0.703273,0.576182,6.42671,3.61502,9.77836,0.657238
1,2750,2750,0.64,0.703273,0.576182,6.34924,3.57145,9.91376,0.640447
1,2750,2750,0.64,0.703273,0.576182,6.59076,3.7073,10.1271,0.650807
1,2750,2750,0.64,0.703273,0.576182,6.38519,3.59167,9.77275,0.653366
1,2750,2750,0.64,0.703273,0.576182,6.28619,3.53598,9.41853,0.667427
1,2750,2750,0.64,0.703273,0.576182,6.29072,3.53853,9.71684,0.647404
1,2750,2750,0.64,0.703273,0.576182,6.3442,3.56861,9.78914,0.648085
1,2750,2750,0.64,0.703273,0.576182,6.34776,3.57062,10.1028,0.628318
1,2750,2750,0.64,0.703273,0.576182,6.47539,3.64241,10.1876,0.635615
1,2750,2750,0.64,0.703273,0.576182,6.45223,3.62938,10.0003,0.645203
1,2750,2750,0.64,0.703273,0.576182,6.30371,3.54584,9.96318,0.632701
1,2750,2750,0.64,0.703273,0.576182,6.46906,3.63884,10.5207,0.614889
1,2750,2750,0.64,0.703273,0.576182,6.52647,3.67114,10.135,0.643954
1,2750,2750,0.64,0.703273,0.576182,6.5158,3.66514,10.5001,0.620545
1,2750,2750,0.64,0.703273,0.576182,6.40663,3.60373,10.2503,0.625017
1,2750,2750,0.64,0.703273,0.576182,6.68543,3.76055,10.5137,0.635875
1,2750,2750,0.64,0.703273,0.576182,6.20231,3.4888,9.71035,0.638731
1,2750,2750,0.64,0.703273,0.576182,6.52357,3.66951,9.88476,0.659962
1,2750,2750,0.64,0.703273,0.576182,6.13162,3.44904,9.80229,0.62553
1,2750,2750,0.64,0.703273,0.576182,6.27305,3.52859,9.60907,0.652825
1,2750,2750,0.64,0.703273,0.576182,6.51416,3.66421,10.089,0.645668
1,2750,2750,0.64,0.703273,0.576182,6.62101,3.72432,10.3526,0.639553
1,2750,2750,0.64,0.703273,0.576182,6.57274,3.69717,10.1417,0.648088
1,2750,2750,0.64,0.703273,0.576182,6.53129,3.67385,9.86916,0.661788
1,2750,2750,0.64,0.703273,0.576182,6.32571,3.55821,9.68715,0.653
1,2750,2750,0.64,0.703273,0.576182,6.30872,3.54866,10.0834,0.625655
1,2750,2750,0.64,0.703273,0.576182,6.37046,3.58338,10.151,0.627572
1,2750,2750,0.64,0.703273,0.576182,6.46199,3.63487,9.98886,0.646919
1,2750,2750,0.64,0.703273,0.576182,6.3502,3.57199,10.0378,0.632627
1,2750,2750,0.64,0.703273,0.576182,6.46192,3.63483,10.3063,0.626985
1,2750,2750,0.64,0.703273,0.576182,6.7636,3.80452,10.4056,0.649995
1,2750,2750,0.64,0.703273,0.576182,6.5847,3.70389,10.1165,0.650886
1,2750,2750,0.64,0.703273,0.576182,6.37925,3.58833,9.65102,0.660993
1,2750,2750,0.64,0.703273,0.576182,6.15761,3.46365,9.66203,0.637299
1,2750,2750,0.64,0.703273,0.576182,6.11456,3.43944,9.86205,0.620009
1,2750,2750,0.64,0.703273,0.576182,6.34407,3.56854,9.4351,0.672391
1,2750,2750,0.64,0.703273,0.576182,6.45559,3.63127,9.89582,0.652355
1,2750,2750,0.64,0.703273,0.576182,6.51169,3.66283,9.9122,0.656937
1,2750,2750,0.64,0.703273,0.576182,6.31238,3.55071,9.94255,0.634885
1,2750,2750,0.64,0.703273,0.576182,6.50598,3.65961,10.1566,0.640569
1,2750,2750,0.64,0.703273,0.576182,6.08522,3.42294,9.45246,0.643771
1,2750,2750,0.64,0.703273,0.576182,6.40643,3.60361,9.99169,0.641175
1,2750,2750,0.64,0.703273,0.576182,6.47161,3.64028,9.7977,0.660523
1,2750,2750,0.64,0.703273,0.576182,6.23936,3.50964,9.67146,0.645131
1,2750,2750,0.64,0.703273,0.576182,6.43352,3.61886,9.97286,0.645103
1,2750,2750,0.64,0.703273,0.576182,6.40801,3.60451,10.3416,0.619633
1,2750,2750,0.64,0.703273,0.576182,6.16227,3.46628,9.66297,0.63772
1,2750,2750,0.64,0.703273,0.576182,6.45847,3.63289,9.96735,0.647962
1,2750,2750,0.64,0.703273,0.576182,6.37542,3.58617,9.78853,0.651315
1,2750,2750,0.64,0.703273,0.576182,6.22596,3.5021,9.53342,0.653067
1,2750,2750,0.64,0.703273,0.576182,6.46025,3.63389,9.84348,0.656297
1,2750,2750,0.64,0.703273,0.576182,6.44507,3.62535,10.0195,0.64325
1,2750,2750,0.64,0.703273,0.576182,6.25271,3.51715,9.77863,0.639427
1,2750,2750,0.64,0.703273,0.576182,6.48803,3.64951,10.2001,0.636074
1,2750,2750,0.64,0.703273,0.576182,6.52296,3.66916,9.94388,0.655977
1,2750,2750,0.64,0.703273,0.576182,6.41633,3.60918,10.1458,0.63241
1,2750,2750,0.64,0.703273,0.576182,6.39007,3.59441,10.1213,0.631349
1,2750,2750,0.64,0.703273,0.576182,6.26955,3.52662,9.68226,0.64753
1,2750,2750,0.64,0.703273,0.576182,6.4072,3.60405,10.2083,0.627649
1,2750,2750,0.64,0.703273,0.576182,6.4681,3.63831,10.3674,0.623891
1,2750,2750,0.64,0.703273,0.576182,6.28406,3.53478,9.78795,0.642019
1,2750,2750,0.64,0.703273,0.576182,6.48811,3.64956,10.4693,0.619727
1,2750,2750,0.64,0.703273,0.576182,6.377,3.58706,10.3677,0.615086
1,2750,2750,0.64,0.703273,0.576182,6.58833,3.70594,10.215,0.644964
1,2750,2750,0.64,0.703273,0.576182,6.47277,3.64093,10.2548,0.631195
1,2750,2750,0.64,0.703273,0.576182,6.3988,3.59933,10.2663,0.623282
1,2750,2750,0.64,0.703273,0.576182,6.51897,3.66692,9.97139,0.653768
1,2750,2750,0.64,0.703273,0.576182,6.1475,3.45797,9.5173,0.645929
1,2750,2750,0.64,0.703273,0.576182,6.67999,3.7575,10.2643,0.650796
1,2750,2750,0.64,0.703273,0.576182,6.35995,3.57747,9.7301,0.653637
1,2750,2750,0.64,0.703273,0.576182,6.59577,3.71012,10.755,0.613276
1,2750,2750,0.64,0.703273,0.576182,6.37914,3.58827,9.9555,0.640765
1,2750,2750,0.64,0.703273,0.576182,6.49691,3.65451,10.0563,0.646053
1,2750,2750,0.64,0.703273,0.576182,6.41317,3.60741,10.1086,0.63443
1,2750,2750,0.64,0.703273,0.576182,6.62156,3.72463,10.5024,0.630482
1,2750,2750,0.64,0.703273,0.576182,6.39432,3.59681,9.81504,0.651482
1,2750,2750,0.64,0.703273,0.576182,6.5964,3.71047,10.3107,0.639762
1,2750,2750,0.64,0.703273,0.576182,6.51299,3.66356,10.4857,0.621131
1,2750,2750,0.64,0.703273,0.576182,6.43558,3.62002,10.1367,0.63488
1,2750,2750,0.64,0.703273,0.576182,6.42727,3.61534,10.092,0.636865
1,2750,2750,0.64,0.703273,0.576182,6.52799,3.67199,10.2727,0.635467
1,2750,2750,0.64,0.703273,0.576182,6.52276,3.66905,9.87694,0.660403
1,2750,2750,0.64,0.703273,0.576182,6.31251,3.55079,9.88117,0.638842
1,2750,2750,0.64,0.703273,0.576182,6.75329,3.79873,10.6972,0.631314
1,2750,2750,0.64,0.703273,0.576182,6.19432,3.48431,9.52176,0.650544
1,2750,2750,0.64,0.703273,0.576182,6.22342,3.50068,9.68336,0.642693
1,2750,2750,0.64,0.703273,0.576182,6.38093,3.58927,10.0295,0.636218
1,2750,2750,0.64,0.703273,0.576182,6.24012,3.51007,9.5756,0.651668
1,2750,2750,0.64,0.703273,0.576182,6.46637,3.63734,10.0344,0.644422
1,2750,2750,0.64,0.703273,0.576182,6.25544,3.51868,9.72552,0.643198
1,2750,2750,0.64,0.703273,0.576182,6.48022,3.64512,10.4543,0.619861
1,2750,2750,0.64,0.703273,0.576182,6.5403,3.67892,10.2637,0.637229
1,2750,2750,0.64,0.703273,0.576182,6.50247,3.65764,9.89287,0.657288
1,2750,2750,0.64,0.703273,0.576182,6.41983,3.61115,9.70248,0.661669
1,2750,2750,0.64,0.703273,0.576182,6.62287,3.72537,10.1242,0.654162
1,2750,2750,0.64,0.703273,0.576182,6.26487,3.52399,9.87005,0.634735
1,2750,2750,0.64,0.703273,0.576182,6.22664,3.50249,9.48528,0.656453
1,2750,2750,0.64,0.703273,0.576182,6.2718,3.52789,9.77199,0.641814
1,2750,2750,0.64,0.703273,0.576182,6.18463,3.47885,9.37694,0.659557
1,2750,2750,0.64,0.703273,0.576182,6.20113,3.48814,9.837,0.630389
1,2750,2750,0.64,0.703273,0.576182,6.53533,3.67613,9.91647,0.659039
1,2750,2750,0.64,0.703273,0.576182,6.10852,3.43604,9.51243,0.642161
1,2750,2750,0.64,0.703273,0.576182,6.21695,3.49703,9.64428,0.644626
1,2750,2750,0.64,0.703273,0.576182,6.16689,3.46888,9.73715,0.633336
1,2750,2750,0.64,0.703273,0.576182,6.73631,3.78918,10.7331,0.627622
1,2750,2750,0.64,0.703273,0.576182,6.29503,3.54096,9.7159,0.647911
1,2750,2750,0.64,0.703273,0.576182,6.46748,3.63796,10.5813,0.611216
1,2750,2750,0.64,0.703273,0.576182,6.38532,3.59174,10.0957,0.632477
1,2750,2750,0.64,0.703273,0.576182,6.31046,3.54963,9.89705,0.63761
1,2750,2750,0.64,0.703273,0.576182,6.36345,3.57944,10.2482,0.620933
1,2750,2750,0.64,0.703273,0.576182,6.32035,3.5552,9.53903,0.662578
1,2750,2750,0.64,0.703273,0.576182,6.31602,3.55276,10.1291,0.623554
1,2750,2750,0.64,0.703273,0.576182,6.65937,3.7459,10.4608,0.6366
1,2750,2750,0.64,0.703273,0.576182,6.47043,3.63962,9.88251,0.654736
1,2750,2750,0.64,0.703273,0.576182,6.20704,3.49146,9.58887,0.647318
1,2750,2750,0.64,0.703273,0.576182,6.15487,3.46211,9.83469,0.625833
1,2750,2750,0.64,0.703273,0.576182,6.45064,3.62848,9.90733,0.651097
1,2750,2750,0.64,0.703273,0.576182,6.62713,3.72776,10.5629,0.627396
1,2750,2750,0.64,0.703273,0.576182,6.06666,3.4125,9.42093,0.643955
1,2750,2750,0.64,0.703273,0.576182,6.58086,3.70173,10.9953,0.598516
1,2750,2750,0.64,0.703273,0.576182,6.57446,3.69813,10.0456,0.654463
1,2750,2750,0.64,0.703273,0.576182,6.5889,3.70626,10.0705,0.654277
1,2750,2750,0.64,0.703273,0.576182,6.53651,3.67678,10.1664,0.642953
1,2750,2750,0.64,0.703273,0.576182,6.19157,3.48276,9.79024,0.632423
1,2750,2750,0.64,0.703273,0.576182,6.24774,3.51436,9.82736,0.63575
1,2750,2750,0.64,0.703273,0.576182,6.55466,3.687,9.94398,0.659158
1,2750,2750,0.64,0.703273,0.576182,6.32557,3.55813,9.81519,0.644467
1,2750,2750,0.64,0.703273,0.576182,6.21854,3.49793,9.8304,0.632583
1,2750,2750,0.64,0.703273,0.576182,6.06075,3.40917,9.54029,0.635279
1,2750,2750,0.64,0.703273,0.576182,6.52508,3.67036,10.1215,0.644676
1,2750,2750,0.64,0.703273,0.576182,6.37974,3.58861,9.90876,0.643849
1,2750,2750,0.64,0.703273,0.576182,6.29263,3.5396,10.0739,0.624645
1,2750,2750,0.64,0.703273,0.576182,6.54456,3.68131,10.1654,0.643804
1,2750,2750,0.64,0.703273,0.576182,6.14572,3.45697,9.64612,0.637119
1,2750,2750,0.64,0.703273,0.576182,6.5165,3.66553,10.1564,0.641614
1,2750,2750,0.64,0.703273,0.576182,6.16888,3.46999,9.3259,0.661478
1,2750,2750,0.64,0.703273,0.576182,6.18738,3.4804,9.72557,0.636197
1,2750,2750,0.64,0.703273,0.576182,6.24342,3.51192,9.96993,0.626225
1,2750,2750,0.64,0.703273,0.576182,6.53589,3.67644,10.0768,0.648605
1,2750,2750,0.64,0.703273,0.576182,6.32229,3.55629,10.016,0.631218
1,2750,2750,0.64,0.703273,0.576182,6.27023,3.52701,9.49272,0.66053
1,2750,2750,0.64,0.703273,0.576182,6.51133,3.66262,9.99102,0.651718
1,2750,2750,0.64,0.703273,0.576182,6.64636,3.73858,10.383,0.640121
1,2750,2750,0.64,0.703273,0.576182,6.65889,3.74563,10.2328,0.650743
1,2750,2750,0.64,0.703273,0.576182,6.39791,3.59882,9.67862,0.661035
1,2750,2750,0.64,0.703273,0.576182,6.36469,3.58014,9.92474,0.641296
1,2750,2750,0.64,0.703273,0.576182,6.53258,3.67458,10.5261,0.620611
1,2750,2750,0.64,0.703273,0.576182,6.20375,3.48961,9.85004,0.62982
1,2750,2750,0.64,0.703273,0.576182,6.51485,3.6646,10.1798,0.639979
1,2750,2750,0.64,0.703273,0.576182,6.68185,3.75854,10.8612,0.615204
1,2750,2750,0.64,0.703273,0.576182,6.57515,3.69852,10.5107,0.625565
1,2750,2750,0.64,0.703273,0.576182,6.42843,3.61599,9.97485,0.644464
1,2750,2750,0.64,0.703273,0.576182,6.42595,3.6146,9.87044,0.65103
1,2750,2750,0.64,0.703273,0.576182,6.38601,3.59213,9.85442,0.648035
1,2750,2750,0.64,0.703273,0.576182,6.53457,3.6757,10.4691,0.624175
1,2750,2750,0.64,0.703273,0.576182,6.70302,3.77045,10.5077,0.637913
1,2750,2750,0.64,0.703273,0.576182,6.56325,3.69183,10.5247,0.623602
1,2750,2750,0.64,0.703273,0.576182,6.16938,3.47028,9.96291,0.619235
1,2750,2750,0.64,0.703273,0.576182,6.35067,3.57225,9.91083,0.640781
1,2750,2750,0.64,0.703273,0.576182,6.49787,3.65505,10.4702,0.620604
1,2750,2750,0.64,0.703273,0.576182,6.54482,3.68146,10.4103,0.628688
1,2750,2750,0.64,0.703273,0.576182,6.3022,3.54499,9.75834,0.645827
1,2750,2750,0.64,0.703273,0.576182,6.2989,3.54313,10.007,0.629451
1,2750,2750,0.64,0.703273,0.576182,6.32234,3.55631,9.81076,0.644428
1,2750,2750,0.64,0.703273,0.576182,6.31986,3.55492,9.82915,0.642971
1,2750,2750,0.64,0.703273,0.576182,6.15506,3.46222,9.73766,0.632088
1,2750,2750,0.64,0.703273,0.576182,6.37929,3.58835,10.0595,0.634155
1,2750,2750,0.64,0.703273,0.576182,6.22135,3.49951,9.62884,0.646116
1,2750,2750,0.64,0.703273,0.576182,6.42974,3.61673,10.0458,0.640042
1,2750,2750,0.64,0.703273,0.576182,6.39316,3.59615,9.74747,0.655879
1,2750,2750,0.64,0.703273,0.576182,6.34976,3.57174,10.006,0.634594
1,2750,2750,0.64,0.703273,0.576182,6.33156,3.5615,10.2232,0.619333
1,2750,2750,0.64,0.703273,0.576182,6.43951,3.62222,10.1102,0.636932
1,2750,2750,0.64,0.703273,0.576182,6.31726,3.55346,9.65593,0.654237
1,2750,2750,0.64,0.703273,0.576182,6.46081,3.63421,9.58603,0.673982
1,2750,2750,0.64,0.703273,0.576182,6.54943,3.68405,10.2812,0.637031
1,2750,2750,0.64,0.703273,0.576182,6.65064,3.74098,10.3032,0.645492
1,2750,2750,0.64,0.703273,0.576182,6.4786,3.64421,10.1343,0.639273
1,2750,2750,0.64,0.703273,0.576182,6.36387,3.57968,9.94432,0.63995
1,2750,2750,0.64,0.703273,0.576182,6.52344,3.66944,9.70978,0.671843
1,2750,2750,0.64,0.703273,0.576182,6.51712,3.66588,9.98275,0.652838
1,2750,2750,0.64,0.703273,0.576182,6.08913,3.42514,9.0662,0.67163
1,2750,2750,0.64,0.703273,0.576182,6.31005,3.5494,9.58376,0.65841
1,2750,2750,0.64,0.703273,0.576182,6.19542,3.48492,9.35816,0.662034
1,2750,2750,0.64,0.703273,0.576182,6.43076,3.6173,9.64062,0.667049
1,2750,2750,0.64,0.703273,0.576182,6.42012,3.61132,9.90193,0.64837
1,2750,2750,0.64,0.703273,0.576182,6.45882,3.63309,10.2813,0.628209
1,2750,2750,0.64,0.703273,0.576182,6.49863,3.65548,10.1679,0.63913
1,2750,2750,0.64,0.703273,0.576182,6.54316,3.68053,10.0132,0.653453
1,2750,2750,0.64,0.703273,0.576182,6.32703,3.55895,9.83431,0.643363
1,2750,2750,0.64,0.703273,0.576182,6.23366,3.50643,9.43137,0.66095
1,2750,2750,0.64,0.703273,0.576182,6.23195,3.50547,9.71398,0.641544
1,2750,2750,0.64,0.703273,0.576182,6.36305,3.57921,9.94166,0.640039
1,2750,2750,0.64,0.703273,0.576182,6.4837,3.64708,10.4443,0.620789
1,2750,2750,0.64,0.703273,0.576182,6.49842,3.65536,10.1982,0.637212
1,2750,2750,0.64,0.703273,0.576182,6.60794,3.71697,10.0488,0.657586
1,2750,2750,0.64,0.703273,0.576182,6.5176,3.66615,10.4155,0.625761
1,2750,2750,0.64,0.703273,0.576182,6.51328,3.66372,9.95109,0.654529
1,2750,2750,0.64,0.703273,0.576182,6.36743,3.58168,10.0427,0.634035
1,2750,2750,0.64,0.703273,0.576182,6.56167,3.69094,10.3429,0.634414
1,2750,2750,0.64,0.703273,0.576182,6.62512,3.72663,10.1989,0.649591
1,2750,2750,0.64,0.703273,0.576182,6.22528,3.50172,9.66423,0.644157
1,2750,2750,0.64,0.703273,0.576182,6.21989,3.49869,9.8903,0.628888
1,2750,2750,0.64,0.703273,0.576182,6.20676,3.4913,9.52914,0.651345
1,2750,2750,0.64,0.703273,0.576182,6.43117,3.61753,10.0382,0.640668
1,2750,2750,0.64,0.703273,0.576182,6.30103,3.54433,9.90796,0.635957
1,2750,2750,0.64,0.703273,0.576182,6.4131,3.60737,10.4232,0.615275
1,2750,2750,0.64,0.703273,0.576182,6.17976,3.47611,9.62446,0.642089
1,2750,2750,0.64,0.703273,0.576182,6.21996,3.49873,9.83433,0.632475
1,2750,2750,0.64,0.703273,0.576182,6.13555,3.45125,9.77823,0.62747
1,2750,2750,0.64,0.703273,0.576182,6.39742,3.59855,9.97058,0.641629
1,2750,2750,0.64,0.703273,0.576182,6.4318,3.61789,9.98861,0.643913
1,2750,2750,0.64,0.703273,0.576182,6.20629,3.49104,9.9171,0.625817
1,2750,2750,0.64,0.703273,0.576182,6.57831,3.7003,10.0068,0.657385
1,2750,2750,0.64,0.703273,0.576182,6.34847,3.57101,10.0638,0.63082
1,2750,2750,0.64,0.703273,0.576182,6.34785,3.57066,10.2898,0.616907
1,2750,2750,0.64,0.703273,0.576182,6.38395,3.59097,9.85894,0.647528
1,2750,2750,0.64,0.703273,0.576182,6.54937,3.68402,10.3856,0.630621
1,2750,2750,0.64,0.703273,0.576182,6.67532,3.75487,10.4085,0.641332
1,2750,2750,0.64,0.703273,0.576182,6.36531,3.58049,10.2528,0.620834
1,2750,2750,0.64,0.703273,0.576182,6.36106,3.57809,9.69745,0.655952
1,2750,2750,0.64,0.703273,0.576182,6.32083,3.55547,9.8169,0.643872
1,2750,2750,0.64,0.703273,0.576182,6.21907,3.49823,9.43095,0.659432
1,2750,2750,0.64,0.703273,0.576182,6.16078,3.46544,9.99648,0.616295
1,2750,2750,0.64,0.703273,0.576182,6.17363,3.47267,9.84467,0.627104
1,2750,2750,0.64,0.703273,0.576182,6.25936,3.52089,9.77185,0.640551
1,2750,2750,0.64,0.703273,0.576182,6.21337,3.49502,9.56421,0.649647
1,2750,2750,0.64,0.703273,0.576182,6.34304,3.56796,10.1723,0.623558
1,2750,2750,0.64,0.703273,0.576182,6.22135,3.49951,9.40937,0.661187
1,2750,2750,0.64,0.703273,0.576182,6.30516,3.54665,9.80314,0.643177
1,2750,2750,0.64,0.703273,0.576182,6.51958,3.66726,9.77041,0.667278
1,2750,2750,0.64,0.703273,0.576182,6.557,3.68831,10.1772,0.64428
1,2750,2750,0.64,0.703273,0.576182,6.4883,3.64967,10.2334,0.634032
1,2750,2750,0.64,0.703273,0.576182,6.22203,3.49989,9.52801,0.653025
1,2750,2750,0.64,0.703273,0.576182,6.36592,3.58083,9.77326,0.651361
1,2750,2750,0.64,0.703273,0.576182,6.29045,3.53838,9.61799,0.654029
1,2750,2750,0.64,0.703273,0.576182,6.24891,3.51501,9.90841,0.630668
1,2750,2750,0.64,0.703273,0.576182,6.42342,3.61317,10.0745,0.63759
1,2750,2750,0.64,0.703273,0.576182,6.27986,3.53242,9.68906,0.648139
1,2750,2750,0.64,0.703273,0.576182,6.31293,3.55102,9.53791,0.661878
1,2750,2750,0.64,0.703273,0.576182,6.60624,3.71601,10.5039,0.628929
1,2750,2750,0.64,0.703273,0.576182,6.61077,3.71856,10.1805,0.649359
1,2750,2750,0.64,0.703273,0.576182,6.4089,3.60501,10.0443,0.638065
1,2750,2750,0.64,0.703273,0.576182,6.25035,3.51582,9.72679,0.642591
1,2750,2750,0.64,0.703273,0.576182,6.40168,3.60094,10.0069,0.639729
1,2750,2750,0.64,0.703273,0.576182,6.4034,3.60191,9.9089,0.646227
1,2750,2750,0.64,0.703273,0.576182,6.47401,3.64163,10.2038,0.634469
1,2750,2750,0.64,0.703273,0.576182,6.24444,3.51249,9.97641,0.62592
1,2750,2750,0.64,0.703273,0.576182,6.39343,3.59631,9.97142,0.641176
1,2750,2750,0.64,0.703273,0.576182,6.50413,3.65857,10.3719,0.62709
1,2750,2750,0.64,0.703273,0.576182,6.28647,3.53614,9.74428,0.645144
1,2750,2750,0.64,0.703273,0.576182,6.59324,3.7087,10.4195,0.632781
1,2750,2750,0.64,0.703273,0.576182,6.35224,3.57314,9.94577,0.638688
1,2750,2750,0.64,0.703273,0.576182,6.55817,3.68897,10.1748,0.64455
1,2750,2750,0.64,0.703273,0.576182,6.4166,3.60934,9.92326,0.646622
1,2750,2750,0.64,0.703273,0.576182,6.47917,3.64453,10.1866,0.636051
1,2750,2750,0.64,0.703273,0.576182,6.59894,3.7119,10.3646,0.636681
1,2750,2750,0.64,0.703273,0.576182,6.78876,3.81868,10.4737,0.64817
1,2750,2750,0.64,0.703273,0.576182,6.52069,3.66789,9.92553,0.656962
1,2750,2750,0.64,0.703273,0.576182,6.26054,3.52155,9.73541,0.643069
1,2750,2750,0.64,0.703273,0.576182,6.26632,3.52481,9.84413,0.636554
1,2750,2750,0.64,0.703273,0.576182,6.32221,3.55624,10.1542,0.62262
1,2750,2750,0.64,0.703273,0.576182,6.43969,3.62233,10.3513,0.622112
1,2750,2750,0.64,0.703273,0.576182,6.62609,3.72718,10.3842,0.638096
1,2750,2750,0.64,0.703273,0.576182,6.43441,3.61935,9.73401,0.661024
1,2750,2750,0.64,0.703273,0.576182,6.48962,3.65041,10.0531,0.645534
1,2750,2750,0.64,0.703273,0.576182,6.47105,3.63997,10.2421,0.631811
1,2750,2750,0.64,0.703273,0.576182,6.42306,3.61297,9.89175,0.649336
1,2750,2750,0.64,0.703273,0.576182,6.49154,3.65149,9.84888,0.659115
1,2750,2750,0.64,0.703273,0.576182,6.24795,3.51447,9.43556,0.66217
1,2750,2750,0.64,0.703273,0.576182,6.35734,3.576,9.74992,0.65204
1,2750,2750,0.64,0.703273,0.576182,6.64727,3.73909,10.4439,0.636475
1,2750,2750,0.64,0.703273,0.576182,6.36833,3.58219,9.85532,0.646182
1,2750,2750,0.64,0.703273,0.576182,6.44541,3.62554,10.7717,0.598364
1,2750,2750,0.64,0.703273,0.576182,6.43991,3.62245,10.0476,0.64094
1,2750,2750,0.64,0.703273,0.576182,6.57647,3.69926,10.7797,0.610077
1,2750,2750,0.64,0.703273,0.576182,6.32736,3.55914,9.73181,0.650173
1,2750,2750,0.64,0.703273,0.576182,6.48323,3.64682,10.3218,0.628108
1,2750,2750,0.64,0.703273,0.576182,6.54441,3.68123,10.4434,0.626654
1,2750,2750,0.64,0.703273,0.576182,6.29863,3.54298,9.79632,0.642958
1,2750,2750,0.64,0.703273,0.576182,6.47821,3.64399,10.0712,0.643243
1,2750,2750,0.64,0.703273,0.576182,6.07256,3.41582,9.19166,0.66066
1,2750,2750,0.64,0.703273,0.576182,6.34958,3.57164,9.85317,0.64442
1,2750,2750,0.64,0.703273,0.576182,6.22582,3.50202,10.3452,0.601808
1,2750,2750,0.64,0.703273,0.576182,6.45627,3.63165,9.65122,0.668959
1,2750,2750,0.64,0.703273,0.576182,6.34146,3.56707,10.0706,0.629701
1,2750,2750,0.64,0.703273,0.576182,6.45049,3.6284,10.1771,0.633824
1,2750,2750,0.64,0.703273,0.576182,6.33073,3.56103,10.2673,0.61659
1,2750,2750,0.64,0.703273,0.576182,6.34056,3.56656,9.57985,0.661864
1,2750,2750,0.64,0.703273,0.576182,6.38023,3.58888,10.2422,0.622937
1,2750,2750,0.64,0.703273,0.576182,6.25764,3.51992,9.93856,0.629632
1,2750,2750,0.64,0.703273,0.576182,6.37357,3.58513,9.7353,0.654686
1,2750,2750,0.64,0.703273,0.576182,6.3508,3.57233,10.0289,0.633251
1,2750,2750,0.64,0.703273,0.576182,6.24796,3.51448,9.86713,0.633209
1,2750,2750,0.64,0.703273,0.576182,6.68838,3.76222,10.4782,0.638317
1,2750,2750,0.64,0.703273,0.576182,6.41229,3.60691,9.85631,0.650577
1,2750,2750,0.64,0.703273,0.576182,6.41356,3.60763,10.2788,0.623963
1,2750,2750,0.64,0.703273,0.576182,6.53458,3.6757,10.2169,0.639585
1,2750,2750,0.64,0.703273,0.576182,6.19453,3.48443,9.46402,0.654535
1,2750,2750,0.64,0.703273,0.576182,6.4483,3.62717,9.8069,0.657527
1,2750,2750,0.64,0.703273,0.576182,6.5348,3.67582,9.90324,0.659864
1,2750,2750,0.64,0.703273,0.576182,6.20925,3.49271,9.48027,0.654966
1,2750,2750,0.64,0.703273,0.576182,6.40802,3.60451,9.79146,0.65445
1,2750,2750,0.64,0.703273,0.576182,6.41089,3.60613,10.3716,0.618122
1,2750,2750,0.64,0.703273,0.576182,6.40333,3.60187,9.96828,0.642371
1,2750,2750,0.64,0.703273,0.576182,6.35156,3.57275,9.88586,0.64249
1,2750,2750,0.64,0.703273,0.576182,6.38937,3.59402,9.74758,0.655483
1,2750,2750,0.64,0.703273,0.576182,6.40927,3.60521,10.1525,0.631302
1,2750,2750,0.64,0.703273,0.576182,6.35562,3.57504,9.95395,0.638502
1,2750,2750,0.64,0.703273,0.576182,6.35514,3.57476,9.4767,0.670607
1,2750,2750,0.64,0.703273,0.576182,6.40251,3.60141,9.9902,0.640879
1,2750,2750,0.64,0.703273,0.576182,6.28507,3.53535,9.89459,0.635203
1,2750,2750,0.64,0.703273,0.576182,6.38662,3.59247,9.80839,0.651139
1,2750,2750,0.64,0.703273,0.576182,6.33162,3.56154,9.83007,0.644108
1,2750,2750,0.64,0.703273,0.576182,6.38836,3.59345,9.8529,0.648373
1,2750,2750,0.64,0.703273,0.576182,6.56607,3.69342,10.259,0.640031
1,2750,2750,0.64,0.703273,0.576182,6.16832,3.46968,9.7434,0.633077
1,2750,2750,0.64,0.703273,0.576182,6.56965,3.69543,10.3174,0.636753
1,2750,2750,0.64,0.703273,0.576182,6.2644,3.52372,9.83127,0.637191
1,2750,2750,0.64,0.703273,0.576182,6.5449,3.68151,10.1814,0.642828
1,2750,2750,0.64,0.703273,0.576182,6.23744,3.50856,9.957,0.626437
1,2750,2750,0.64,0.703273,0.576182,6.32042,3.55524,9.35767,0.675426
1,2750,2750,0.64,0.703273,0.576182,6.51711,3.66588,10.0302,0.649751
1,2750,2750,0.64,0.703273,0.576182,6.33335,3.56251,9.92604,0.638053
1,2750,2750,0.64,0.703273,0.576182,6.44155,3.62337,9.84414,0.654354
1,2750,2750,0.64,0.703273,0.576182,6.44604,3.6259,9.71114,0.663777
1,2750,2750,0.64,0.703273,0.576182,6.36285,3.5791,10.001,0.636221
1,2750,2750,0.64,0.703273,0.576182,6.45139,3.62891,10.1178,0.637626
1,2750,2750,0.64,0.703273,0.576182,6.3653,3.58048,10.0945,0.63057
