gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	recordedByID	identifiedByID
686375028		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								92024b30-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 15:24:55.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				92024b30-1ed8-11e3-bfac-90b11c41863e	45740		ELLIS R JR				F						Skin Complete;  Skull Complete																			1927-07-08				1927	7	8												North America				U S A		NEVADA	ELKO CO		RUBY MTS; SUMMIT OF SECRET PASS											Surveys were along Gardner Creek. Used coordinates from our resurvey camp.	40.8175	-115.22195								decimal degrees					Rebecca Rowe & Eric Rickart (UMNH)	2007-11-14																																							Lepus townsendii townsendii								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii										
686375027		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								92024867-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 15:24:55.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				92024867-1ed8-11e3-bfac-90b11c41863e	45739		ELLIS R JR				F						Skin Complete;  Skull Complete																			1927-07-08				1927	7	8												North America				U S A		NEVADA	ELKO CO		RUBY MTS; SUMMIT OF SECRET PASS											Surveys were along Gardner Creek. Used coordinates from our resurvey camp.	40.8175	-115.22195								decimal degrees					Rebecca Rowe & Eric Rickart (UMNH)	2007-11-14																																							Lepus townsendii townsendii								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii										
686375026		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								920245a0-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 15:24:54.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				920245a0-1ed8-11e3-bfac-90b11c41863e	45738		BORELL A E				M						Skin Complete;  Skull Complete																			1927-07-02				1927	7	2												North America				U S A		NEVADA	ELKO CO		RUBY MTS; SUMMIT OF SECRET PASS											Surveys were along Gardner Creek. Used coordinates from our resurvey camp.	40.8175	-115.22195								decimal degrees					Rebecca Rowe & Eric Rickart (UMNH)	2007-11-14																																							Lepus townsendii townsendii								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii										
686373213		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								91ed96bd-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 15:08:47.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				91ed96bd-1ed8-11e3-bfac-90b11c41863e	43895		ALCORN J R				UN						Skull Complete																			1951-09-19				1951	9	19												North America				U S A		WYOMING	FREMONT CO		CROOKS GAP												42.36797	-107.85222	NAD27							decimal degrees					W. King (UMNH)	2002-12-05		USGS 1:24,000																																					Lepus townsendii campanius								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius										
686373212		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								91ed93e0-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 15:08:47.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				91ed93e0-1ed8-11e3-bfac-90b11c41863e	43894		ALCORN J R				UN						Skull Complete																			1951-09-19				1951	9	19												North America				U S A		WYOMING	FREMONT CO		SWEETWATER STATION, 2 MI E OF												42.54213	-108.14368	unknown							decimal degrees					N Slade	2008-08-05		Google Earth																																					Lepus townsendii campanius								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius										
686370964		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								91d138c6-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 14:47:49.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				91d138c6-1ed8-11e3-bfac-90b11c41863e	41625		Sydney Anderson				M						Skull Complete																			1951-07-15				1951	7	15												North America				U S A		WYOMING	NATRONA CO		CASPER, 1.5 MI S OF												42.82637	-106.3194	NAD27							decimal degrees					N Slade	2008-01-19		topozone																																					Lepus townsendii campanius								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius										
686370957		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								91d130bf-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 14:47:46.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				91d130bf-1ed8-11e3-bfac-90b11c41863e	41618		STALLCUP W B				F						Skull Complete																			1951-07-03				1951	7	3												North America				U S A		COLORADO	MOFFAT CO		MAYBELL, 23 MI N, 34 MI W OF												40.85113	-108.73267	WGS84							decimal degrees					N Slade	2006-08-19		Topozone																																					Lepus townsendii campanius								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius										
686370956		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								91d12f9a-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 14:47:45.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				91d12f9a-1ed8-11e3-bfac-90b11c41863e	41617		STALLCUP W B				F						Skull Complete																			1951-07-04				1951	7	4												North America				U S A		WYOMING	SWEETWATER CO		ROCK SPRINGS, 28 MI S, 20 MI E OF												41.19168	-108.85583	unknown							decimal degrees					N Slade	2008-08-02		Google Earth																																					Lepus townsendii campanius								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius										
686370955		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								91d12e73-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 14:47:45.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				91d12e73-1ed8-11e3-bfac-90b11c41863e	41616		STALLCUP W B				F						Skull Complete																			1951-07-04				1951	7	4												North America				U S A		WYOMING	SWEETWATER CO		ROCK SPRINGS, 28 MI S, 20 MI E OF												41.19168	-108.85583	unknown							decimal degrees					N Slade	2008-08-02		Google Earth																																					Lepus townsendii campanius								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius										
686370952		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								91d12aab-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 14:47:44.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				91d12aab-1ed8-11e3-bfac-90b11c41863e	41613		BAKER R H				F						Skull Complete																			1951-07-06				1951	7	6												North America				U S A		WYOMING	SWEETWATER CO		FARSON, 13 MI S, 7 MI E OF												41.9222	-109.30407	NAD27							decimal degrees					N Slade	2008-02-18		topozone																																					Lepus townsendii campanius								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius										
686370951		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								91d1297b-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 14:47:43.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				91d1297b-1ed8-11e3-bfac-90b11c41863e	41612		FITCH K L				F						Skull Complete																			1951-07-17				1951	7	17												North America				U S A		WYOMING	NATRONA CO		MANVILLE, 3 MI W OF												42.77917	-104.67622	NAD27							decimal degrees					Eric Rickart (UMNH)	2003-07-02		GNIS gazetteer																																					Lepus townsendii campanius								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius										
686370950		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								91d12167-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 14:47:43.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				91d12167-1ed8-11e3-bfac-90b11c41863e	41611		STALLCUP W B				F						Skull Complete																			1951-07-15				1951	7	15												North America				U S A		WYOMING	NATRONA CO		CASPER, 15 MI N, 10 MI W OF												43.06541	-106.51628	NAD27							decimal degrees					N Slade	2008-01-19		topozone																																					Lepus townsendii campanius								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius										
686370949		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								91d11c6a-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 14:47:42.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				91d11c6a-1ed8-11e3-bfac-90b11c41863e	41610		STALLCUP W B				F						Skull Complete																			1951-07-15				1951	7	15												North America				U S A		WYOMING	NATRONA CO		CASPER, 16 MI N, 11 MI W OF												43.07989	-106.53596	NAD27							decimal degrees					N Slade	2008-01-19		topozone																																					Lepus townsendii campanius								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius										
686370948		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								91d117c4-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 14:47:42.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				91d117c4-1ed8-11e3-bfac-90b11c41863e	41609		Sydney Anderson				UN						Skull Complete																			1951-07-15				1951	7	15												North America				U S A		WYOMING	NATRONA CO		CASPER, 17 MI N, 11 MI W OF												43.09438	-106.53596	NAD27							decimal degrees					N Slade	2008-01-19		topozone																																					Lepus townsendii campanius								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius										
686370947		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								91d1136a-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 14:47:41.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				91d1136a-1ed8-11e3-bfac-90b11c41863e	41608		STALLCUP W B				F						Skull Complete																			1951-07-15				1951	7	15												North America				U S A		WYOMING	NATRONA CO		CASPER, 2 MI N, 12 MI W OF												42.87707	-106.55565	NAD27							decimal degrees					N Slade	2008-01-19		topozone																																					Lepus townsendii campanius								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius										
686370944		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								91d10bb8-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 14:47:40.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				91d10bb8-1ed8-11e3-bfac-90b11c41863e	41605		MABEN W I				F						Skull Complete																			1951-07-12				1951	7	12												North America				U S A		WYOMING	NATRONA CO		WALTMAN, 4 MI S, 4 MI W OF												43.00539	-107.27528	unknown							decimal degrees					N Slade	2008-08-06		Google Earth																																					Lepus townsendii campanius								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius										
686370943		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								91d10a47-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 14:47:40.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				91d10a47-1ed8-11e3-bfac-90b11c41863e	41604		FITCH K L				F						Skull Complete																			1951-07-14				1951	7	14												North America				U S A		WYOMING	NATRONA CO		WALTMAN, 0.5 MI N OF												43.07058	-107.19625	unknown							decimal degrees					N Slade	2008-08-06		Google Earth																																					Lepus townsendii campanius								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius										
686370942		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								91d105a9-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 14:47:39.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				91d105a9-1ed8-11e3-bfac-90b11c41863e	41603		FITCH K L				F						Skull Complete																			1951-07-14				1951	7	14												North America				U S A		WYOMING	NATRONA CO		WALTMAN, 7 MI N, 2.5 MI W OF												43.16475	-107.24564	unknown							decimal degrees					N Slade	2008-08-06		Google Earth																																					Lepus townsendii campanius								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius										
686370941		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								91d10461-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 14:47:39.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				91d10461-1ed8-11e3-bfac-90b11c41863e	41602		FITCH K L				F						Skull Complete																			1951-07-14				1951	7	14												North America				U S A		WYOMING	NATRONA CO		WALTMAN, 5 MI N, 1.5 MI W OF												43.13577	-107.22589	unknown							decimal degrees					N Slade	2008-08-06		Google Earth																																					Lepus townsendii campanius								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius										
686370940		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								91d10308-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 14:47:38.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				91d10308-1ed8-11e3-bfac-90b11c41863e	41601		FITCH K L				F						Skull Complete																			1951-07-14				1951	7	14												North America				U S A		WYOMING	NATRONA CO		WALTMAN, 9 MI N, 2.5 MI W OF												43.19372	-107.24564	unknown							decimal degrees					N Slade	2008-08-06		Google Earth																																					Lepus townsendii campanius								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius										
686370939		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								91d101fd-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 14:47:38.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				91d101fd-1ed8-11e3-bfac-90b11c41863e	41600		Sydney Anderson				F						Skull Complete																			1951-07-14				1951	7	14												North America				U S A		WYOMING	NATRONA CO		POWDER RIVER, 7 MI N, 11.5 MI W OF												43.13342	-107.21428	unknown							decimal degrees					N Slade	2008-08-01		Google Earth																																					Lepus townsendii campanius								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius										
